0b4991bdfd7a01c103617f9053ac387e26e7a8a7d5a331cfc46c4e035d773038c17aa, Attempt #,Attempt Start,Attempt End,Section #,Q #,Q Type,Q Title,Q Text,Bonus?,Difficulty,Answer,Answer Match,Score,Out Of
6369b5df1922fc3095b8eee9256f5dfbe813b24ae32b680f84fb74df31dfea7b851e6, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,goodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegood,0,1
6369b5df1922fc3095b8eee9256f5dfbe813b24ae32b680f84fb74df31dfea7b851e6, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,UnChecked,0,1
6369b5df1922fc3095b8eee9256f5dfbe813b24ae32b680f84fb74df31dfea7b851e6, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,Checked,0,1
6369b5df1922fc3095b8eee9256f5dfbe813b24ae32b680f84fb74df31dfea7b851e6, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,UnChecked,1,1
6369b5df1922fc3095b8eee9256f5dfbe813b24ae32b680f84fb74df31dfea7b851e6, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,UnChecked,1,1
6369b5df1922fc3095b8eee9256f5dfbe813b24ae32b680f84fb74df31dfea7b851e6, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,a,Checked,1,1
6369b5df1922fc3095b8eee9256f5dfbe813b24ae32b680f84fb74df31dfea7b851e6, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,p,UnChecked,1,1
6369b5df1922fc3095b8eee9256f5dfbe813b24ae32b680f84fb74df31dfea7b851e6, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,coca cola,UnChecked,0,1
6369b5df1922fc3095b8eee9256f5dfbe813b24ae32b680f84fb74df31dfea7b851e6, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,UnChecked,0,1
6369b5df1922fc3095b8eee9256f5dfbe813b24ae32b680f84fb74df31dfea7b851e6, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,Checked,0,1
6369b5df1922fc3095b8eee9256f5dfbe813b24ae32b680f84fb74df31dfea7b851e6, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,ice cream,UnChecked,0,1
bfc082b71bc68d010316a14a2925cde896194464f2f133e1c5ecd00ec0ff1c12ea515, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,UnChecked,0,1
bfc082b71bc68d010316a14a2925cde896194464f2f133e1c5ecd00ec0ff1c12ea515, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1
bfc082b71bc68d010316a14a2925cde896194464f2f133e1c5ecd00ec0ff1c12ea515, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,UnChecked,0,1
bfc082b71bc68d010316a14a2925cde896194464f2f133e1c5ecd00ec0ff1c12ea515, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,Checked,0,1
bfc082b71bc68d010316a14a2925cde896194464f2f133e1c5ecd00ec0ff1c12ea515, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1
bfc082b71bc68d010316a14a2925cde896194464f2f133e1c5ecd00ec0ff1c12ea515, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,UnChecked,0,1
bfc082b71bc68d010316a14a2925cde896194464f2f133e1c5ecd00ec0ff1c12ea515, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,UnChecked,0,1
bfc082b71bc68d010316a14a2925cde896194464f2f133e1c5ecd00ec0ff1c12ea515, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,Checked,0,1
bfc082b71bc68d010316a14a2925cde896194464f2f133e1c5ecd00ec0ff1c12ea515, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,UnChecked,0,1
bfc082b71bc68d010316a14a2925cde896194464f2f133e1c5ecd00ec0ff1c12ea515, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,Checked,0,1
bfc082b71bc68d010316a14a2925cde896194464f2f133e1c5ecd00ec0ff1c12ea515, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,4,MC,,How many letters are in the alphabet?,False,1,11,UnChecked,0,1
bfc082b71bc68d010316a14a2925cde896194464f2f133e1c5ecd00ec0ff1c12ea515, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,4,MC,,How many letters are in the alphabet?,False,1,7,UnChecked,0,1
bfc082b71bc68d010316a14a2925cde896194464f2f133e1c5ecd00ec0ff1c12ea515, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,4,MC,,How many letters are in the alphabet?,False,1,26,Checked,0,1
bfc082b71bc68d010316a14a2925cde896194464f2f133e1c5ecd00ec0ff1c12ea515, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,4,MC,,How many letters are in the alphabet?,False,1,11010,UnChecked,0,1
bfc082b71bc68d010316a14a2925cde896194464f2f133e1c5ecd00ec0ff1c12ea515, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,Checked,0,1
bfc082b71bc68d010316a14a2925cde896194464f2f133e1c5ecd00ec0ff1c12ea515, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,UnChecked,0,1
bfc082b71bc68d010316a14a2925cde896194464f2f133e1c5ecd00ec0ff1c12ea515, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,UnChecked,0,1
bfc082b71bc68d010316a14a2925cde896194464f2f133e1c5ecd00ec0ff1c12ea515, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,6,T/F,,Something can be both New and Improved,False,1,True,Checked,0,1
bfc082b71bc68d010316a14a2925cde896194464f2f133e1c5ecd00ec0ff1c12ea515, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,6,T/F,,Something can be both New and Improved,False,1,False,UnChecked,0,1
bfc082b71bc68d010316a14a2925cde896194464f2f133e1c5ecd00ec0ff1c12ea515, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,Homr,0,1
bfc082b71bc68d010316a14a2925cde896194464f2f133e1c5ecd00ec0ff1c12ea515, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,homr,0,1
bfc082b71bc68d010316a14a2925cde896194464f2f133e1c5ecd00ec0ff1c12ea515, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,Checked,1,1
bfc082b71bc68d010316a14a2925cde896194464f2f133e1c5ecd00ec0ff1c12ea515, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,UnChecked,1,1
bfc082b71bc68d010316a14a2925cde896194464f2f133e1c5ecd00ec0ff1c12ea515, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,UnChecked,0,1
bfc082b71bc68d010316a14a2925cde896194464f2f133e1c5ecd00ec0ff1c12ea515, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,Checked,0,1
bfc082b71bc68d010316a14a2925cde896194464f2f133e1c5ecd00ec0ff1c12ea515, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,a,UnChecked,0,1
bfc082b71bc68d010316a14a2925cde896194464f2f133e1c5ecd00ec0ff1c12ea515, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,p,UnChecked,0,1
bfc082b71bc68d010316a14a2925cde896194464f2f133e1c5ecd00ec0ff1c12ea515, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,ice cream,Checked,1,1
bfc082b71bc68d010316a14a2925cde896194464f2f133e1c5ecd00ec0ff1c12ea515, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,UnChecked,1,1
bfc082b71bc68d010316a14a2925cde896194464f2f133e1c5ecd00ec0ff1c12ea515, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,UnChecked,1,1
bfc082b71bc68d010316a14a2925cde896194464f2f133e1c5ecd00ec0ff1c12ea515, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,coca cola,UnChecked,1,1
e9217fd78eb5fb516bf2791c54440ec0826705969ae735bd3fdfa67f43f3ffe7b7b97, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,UnChecked,0,1
e9217fd78eb5fb516bf2791c54440ec0826705969ae735bd3fdfa67f43f3ffe7b7b97, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1
e9217fd78eb5fb516bf2791c54440ec0826705969ae735bd3fdfa67f43f3ffe7b7b97, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,UnChecked,0,1
e9217fd78eb5fb516bf2791c54440ec0826705969ae735bd3fdfa67f43f3ffe7b7b97, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,Checked,0,1
e9217fd78eb5fb516bf2791c54440ec0826705969ae735bd3fdfa67f43f3ffe7b7b97, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,Checked,0,1
e9217fd78eb5fb516bf2791c54440ec0826705969ae735bd3fdfa67f43f3ffe7b7b97, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,UnChecked,0,1
e9217fd78eb5fb516bf2791c54440ec0826705969ae735bd3fdfa67f43f3ffe7b7b97, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,UnChecked,0,1
e9217fd78eb5fb516bf2791c54440ec0826705969ae735bd3fdfa67f43f3ffe7b7b97, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1
